OutletID,SurveyDate,Outlet_Name,Town,Parish,Item,ItemID,Price
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MARGARINE [TX] GOLD SEAL 227 g","7047140","140.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MARGARINE [TX] CHIFFON 227 g","7045440","245.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MARGARINE [TX] OTHER 227 g","7049740","200.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COOKING OIL [NT] CHEF 500 mL","4245359",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COOKING OIL [NT] LIDER 500 mL","4248459",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COOKING OIL [NT] UNCLE SAM\\'S 500 mL","4254359","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COOKING OIL [NT] OTHER 500 mL","4249759","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COOKING OIL [NT] BULK  1 L","4244722","270.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOMATO KETCHUP  [TX] GRACE 385 g","9647351","138.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOMATO KETCHUP  [TX] EVE 382 g","9646450","115.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOMATO KETCHUP  [TX] GEDDY'S 382 g","9646950","115.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","DARK SUGAR [NT] BULK  1 kg","5144721","165.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","DARK SUGAR (Pre-Packaged) [NT] JAMAICA GOLD 1 kg","11782821","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","DARK SUGAR (Pre-Packaged) [NT] GOLDEN GROVE 1 kg","11788821","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","DARK SUGAR (Pre-Packaged) [NT] OTHER 1 kg","11749721","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","REFINED/GRANULATED SUGAR [TX] GRACE 1 kg","12547321","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","REFINED/GRANULATED SUGAR [TX] PARADISE 1 kg","12588921","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","REFINED/GRANULATED SUGAR [TX] OTHER 1 kg","12549721",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","RICE  (WHITE) [NT] BULK  1 kg","8444721","110.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CORNMEAL  [NT] BULK  1 kg","4644721","110.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CORNMEAL (Refined) [NT] BULK  1 kg","19044721",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COUNTER FLOUR [NT] BULK  1 kg","4844721","99.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","HARDOUGH  BREAD [NT] NONE 2 ""lb"" loaf","6051838","295.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","OATS (Instant or Quick) [TX] FOSKA 225 g","188867471","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","OATS (Instant or Quick) [TX] GRACE 225 g","188473471","120.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","WATER CRACKERS [NT] EXCELSIOR 336 g","10046546","160.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","WATER CRACKERS [NT] EXCELSIOR 143 g","10046592","80.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","WATER CRACKERS [NT] NATIONAL 350 g","10049349","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","WATER CRACKERS [NT] NATIONAL 150 g","10049333","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CREAM CRACKERS NATIONAL 112 g","186493433","55.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CREAM CRACKERS EXCELSIOR 113 g","18646529","50.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TABLE SALT [NT] FREE FLO 400 g","9246853","35.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TABLE SALT [NT] OTHER 400 g","9249753","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","PEPPER [TX] BETAPAC 110 g","7643928","390.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CHICKEN NOODLES  [NT] MAGGI 60 g","4048762","70.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TEA [TX] LIPTON (Yellow Label) 20 bags","9348539","330.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COCOA POWDER  [TX] ROMA 115 g","4150530","310.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","COCOA POWDER  [TX] LASCO 170 g","4148135","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","FOOD DRINK [TX] NESTLE-MILO (Protomalt) 200 g","13949193","230.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SYRUP [TX] PURE BULK 1 L","18986622","250.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SYRUP [TX] ANCHOR 1 L","18943522","260.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BEVERAGES [TX] RED STRIPE BEER 341 mL","3250148","160.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BEVERAGES [TX] DRAGON STOUT 284 mL","3246143","185.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BEVERAGES [TX] MALTA 250 mL","3248941","160.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","IRISH POTATO [NT] LOCAL 1 kg","6548621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","IRISH POTATO [NT] IMPORTED 1 kg","6547521","308.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","YELLOW YAM  [NT] LOCAL 1 kg","10348621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","GREEN BANANA [NT] LOCAL 1 kg","5848621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","RIPE PLANTAIN  [NT] LOCAL 1 kg","8548621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CARROT  [NT] LOCAL 1 kg","3748621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CARROT  [NT] IMPORTED 1 kg","3747521","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOMATOES (Plummy) [NT] LOCAL 1 kg","9748621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOMATOES (Plummy) [NT] IMPORTED 1 kg","9747521","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CABBAGE (Green) [NT] LOCAL 1 kg","3548621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CABBAGE (Green) [NT] IMPORTED 1 kg","3547521","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LETTUCE [NT] LOCAL 1 kg","14048621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LETTUCE [NT] IMPORTED 1 kg","14047521","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","ONION (WHITE) [NT] LOCAL 1 kg","7448621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","ONION (WHITE) [NT] IMPORTED 1 kg","7447521","330.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","EGGS  [TX] LOCAL 1 doz","3048620","320.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","EGGS  [TX] IMPORTED 1 doz","3047520",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","RED PEAS (Bulk, KIDNEY BEANS)  [NT] LOCAL 1 kg","8148621","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","RED PEAS (Bulk, KIDNEY BEANS)  [NT] IMPORTED 1 kg","8147521","308.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","INSECT SPRAY [TX] BAYGON 260 mL","6443742","450.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MOSQUITO DESTROYER [TX] BUG OFF 6 coils","7344661","70.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MOSQUITO DESTROYER [TX] VAPE 6 coils","7381961","85.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LIGHT BULB [TX] CARIB 100 watt","6744925",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","MATCHES [TX] ANY Pack of 10","72818482","50.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","CANDLE (Regular) [TX] ANY 8 pk","3681864","140.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SCOURING PADS (Without Sponge) [TX] SCOTCH BRITE Single","8850670","90.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","POWDERED   LAUNDRY DETERGENT  [TX] SUD SUD 350 g","7851049","100.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","POWDERED   LAUNDRY DETERGENT  [TX] BREEZE (Multiactive) 375 g","78442279","230.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","POWDERED   LAUNDRY DETERGENT  [TX] ARIEL 400 g","7843653","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LAUNDRY SOAP BAR [TX] BOMBER 140 g","6644181","60.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LAUNDRY SOAP BAR [TX] ADA 130 g","66826443","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BLEACH  [TX] AJAX 475 mL","3443257","100.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BLEACH  [TX] CHLORO-DO 475 mL","3445657","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BLEACH  [TX] CHLORITE 475 mL","3445557",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","BATH SOAP [TX] PALMOLIVE (Asssorted) 110 g","3149828","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SHAMPOO [TX] WHITE RAIN 443 mL","8951655",\N
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SHAMPOO [TX] ALBERTO V05 370 g","89434442","240.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LOTION [TX] JERGENS (Original Scent) 295 mL","6847744","440.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","LOTION [TX] VASELINE INTENSIVE CARE 295 mL","6851444","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","POWDER [TX] LANDER 113 g","7748029","230.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","POWDER [TX] JOHNSON'S BABY POWDER 113 g","7747929","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOILET TISSUE [TX] ANY 400 sheets","9581854","70.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOOTHPASTE (Regular) [TX] COLGATE (Cavity Protection) 79 g","99458280","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOOTHPASTE (Regular) [TX] LASCO (Advanced Cavity Protection) 90 g","9969166","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","TOOTHBRUSH [TX] COLGATE CLASSIC Each","9883069","0.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SANITARY NAPKINS [NT] STAYFREE MAXI (Regular with Wings)  10 pk","8650924","240.00"
"192","2018-04-12","ZHEN'S WHOLESALE","CAMBRIDGE","St. James","SANITARY NAPKINS [NT] LIBRESSE MAXI (Regular With Wings) 10 pk","8648324","110.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] GRACE 340 g","4447347","350.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] NUPAK 340 g","4449647","270.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] EVE 340 g","4446447","310.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] LASCO 340 g","4448147","315.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] MIRACLE 340 g","4449247","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] CARIBBEAN CHOICE 340 g","4482547","325.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNED BEEF (REGULAR, CANNED)  [TX] OTHER 340 g","4449747","310.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MACKEREL (CANNED) (In Tomato Sauce) [NT] GRACE 155 g","6947334","80.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MACKEREL (CANNED) (In Tomato Sauce) [NT] BRUNSWICK  155 g","6944434","80.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MACKEREL (CANNED) (In Tomato Sauce) [NT] KENDEL 155 g","6982734","75.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MACKEREL (CANNED) (In Tomato Sauce) [NT] LASCO 155 g","6948134","70.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MACKEREL (CANNED) (In Tomato Sauce) [NT] OTHER 155 g","6949734","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SARDINES (CANNED, In Soya Oil) [NT] BRUNSWICK  106 g","8744427","135.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SARDINES (Canned, In Vegetable Oil) [NT] GRACE 106 g","19147327","125.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SARDINES (CANNED, In Soya Oil) [NT] OTHER 106 g","8749727","95.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","DRIED SALTED FISH [TX] BULK  1 kg","5344721","1254.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CHICKEN BACK  [NT] LOCAL 1 kg","3948621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CHICKEN BACK  [NT] IMPORTED 1 kg","3947521","202.40"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WHOLE CHICKEN (Grade A, Frozen) [NT] BEST DRESSED 1 kg","10243821","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WHOLE CHICKEN (Grade A, Frozen) [NT] CB 1 kg","10245121","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SKIMMED MILK POWDER  [TX] LASCO - READIMILK 80 g","9050065","120.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","POWDERED WHOLE MILK  [NT] LASCO 80 g","8048165","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","POWDERED WHOLE MILK  [NT] ANCHOR 80 g","8043565","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SWEETENED CONDENSED MILK  [TX] SERGE 392 g","91868123","240.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SWEETENED CONDENSED MILK  [TX] BETTY 395 g","9144052","230.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","FRESH MILK  (In Tetrapack)  [NT] SERGE ISLAND 1 L","5750722","290.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","FRESH MILK  (In Tetrapack)  [NT] NESTLE 1 L","5749422",\N
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","FRESH MILK  (In Tetrapack)  [NT] MIRACLE 1 L","5749222","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CHEESE (Processed) [TX] TASTEE 1 kg","3851221","1580.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","INFANT FORMULA [NT] LASCO STEP 1 400 g","6348253","570.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","INFANT FORMULA [NT] NESTLE LACTOGEN 1 400 g","6349553","640.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","INFANT FORMULA [NT] SMA GOLD 400 g","6350853","1760.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MARGARINE [TX] GOLD SEAL 227 g","7047140","135.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MARGARINE [TX] CHIFFON 227 g","7045440","230.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MARGARINE [TX] OTHER 227 g","7049740","195.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COOKING OIL [NT] CHEF 500 mL","4245359","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COOKING OIL [NT] LIDER 500 mL","4248459","195.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COOKING OIL [NT] UNCLE SAM\\'S 500 mL","4254359","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COOKING OIL [NT] OTHER 500 mL","4249759","200.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COOKING OIL [NT] BULK  1 L","4244722",\N
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TOMATO KETCHUP  [TX] GRACE 385 g","9647351","135.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TOMATO KETCHUP  [TX] EVE 382 g","9646450","120.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TOMATO KETCHUP  [TX] GEDDY'S 382 g","9646950","115.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","DARK SUGAR [NT] BULK  1 kg","5144721","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","DARK SUGAR (Pre-Packaged) [NT] JAMAICA GOLD 1 kg","11782821","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","DARK SUGAR (Pre-Packaged) [NT] GOLDEN GROVE 1 kg","11788821","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","DARK SUGAR (Pre-Packaged) [NT] OTHER 1 kg","11749721","180.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","REFINED/GRANULATED SUGAR [TX] GRACE 1 kg","12547321","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","REFINED/GRANULATED SUGAR [TX] PARADISE 1 kg","12588921","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","REFINED/GRANULATED SUGAR [TX] OTHER 1 kg","12549721","480.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","RICE  (WHITE) [NT] BULK  1 kg","8444721","110.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNMEAL  [NT] BULK  1 kg","4644721","132.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CORNMEAL (Refined) [NT] BULK  1 kg","19044721",\N
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COUNTER FLOUR [NT] BULK  1 kg","4844721","99.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","HARDOUGH  BREAD [NT] NONE 2 ""lb"" loaf","6051838","300.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","OATS (Instant or Quick) [TX] FOSKA 225 g","188867471","100.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","OATS (Instant or Quick) [TX] GRACE 225 g","188473471","125.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WATER CRACKERS [NT] EXCELSIOR 336 g","10046546","160.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WATER CRACKERS [NT] EXCELSIOR 143 g","10046592","80.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WATER CRACKERS [NT] NATIONAL 350 g","10049349","148.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","WATER CRACKERS [NT] NATIONAL 150 g","10049333","65.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CREAM CRACKERS NATIONAL 112 g","186493433","55.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CREAM CRACKERS EXCELSIOR 113 g","18646529","50.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TABLE SALT [NT] FREE FLO 400 g","9246853","40.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TABLE SALT [NT] OTHER 400 g","9249753","40.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","PEPPER [TX] BETAPAC 110 g","7643928","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CHICKEN NOODLES  [NT] MAGGI 60 g","4048762","60.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TEA [TX] LIPTON (Yellow Label) 20 bags","9348539","320.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COCOA POWDER  [TX] ROMA 115 g","4150530","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","COCOA POWDER  [TX] LASCO 170 g","4148135","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","FOOD DRINK [TX] NESTLE-MILO (Protomalt) 200 g","13949193","240.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SYRUP [TX] PURE BULK 1 L","18986622","301.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","SYRUP [TX] ANCHOR 1 L","18943522","260.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","BEVERAGES [TX] RED STRIPE BEER 341 mL","3250148","160.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","BEVERAGES [TX] DRAGON STOUT 284 mL","3246143","175.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","BEVERAGES [TX] MALTA 250 mL","3248941","145.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","IRISH POTATO [NT] LOCAL 1 kg","6548621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","IRISH POTATO [NT] IMPORTED 1 kg","6547521","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","YELLOW YAM  [NT] LOCAL 1 kg","10348621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","GREEN BANANA [NT] LOCAL 1 kg","5848621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","RIPE PLANTAIN  [NT] LOCAL 1 kg","8548621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CARROT  [NT] LOCAL 1 kg","3748621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CARROT  [NT] IMPORTED 1 kg","3747521","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TOMATOES (Plummy) [NT] LOCAL 1 kg","9748621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","TOMATOES (Plummy) [NT] IMPORTED 1 kg","9747521","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CABBAGE (Green) [NT] LOCAL 1 kg","3548621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","CABBAGE (Green) [NT] IMPORTED 1 kg","3547521","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","LETTUCE [NT] LOCAL 1 kg","14048621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","LETTUCE [NT] IMPORTED 1 kg","14047521","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","ONION (WHITE) [NT] LOCAL 1 kg","7448621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","ONION (WHITE) [NT] IMPORTED 1 kg","7447521","330.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","EGGS  [TX] LOCAL 1 doz","3048620","300.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","EGGS  [TX] IMPORTED 1 doz","3047520","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","RED PEAS (Bulk, KIDNEY BEANS)  [NT] LOCAL 1 kg","8148621","0.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","RED PEAS (Bulk, KIDNEY BEANS)  [NT] IMPORTED 1 kg","8147521","330.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","INSECT SPRAY [TX] BAYGON 260 mL","6443742","450.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MOSQUITO DESTROYER [TX] BUG OFF 6 coils","7344661","55.00"
"101","2018-04-12","LEE'S VALUE PLUS","HOPEWELL","Hanover","MOSQUITO DESTROYER [TX] VAPE 6 coils","7381961","80.00"
